Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
10:01      NIBE         8          74202      high       6.01  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NIBE/7548673
10:04      BAJAJINDEF   36.0       37069      high       0.57  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BAJAJINDEF/7597569
10:05      AWHCL        19         67215      high       11.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AWHCL/460033
10:05      CEWATER      36.0       77240      high       6.56  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CEWATER/7363585
10:06      INDIANHUME   27.0       37987      high       4.36  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INDIANHUME/391681
10:07      MCX          3.0        476918     high       9.35  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MCX/7982337
10:09      SGIL         20.0       36833      low        25.26 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SGIL/1309185
10:11      HCC          625.0      3867847    high       17.38 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HCC/352001
10:13      POLICYBZR    6          1091821    high       7.86  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/POLICYBZR/1703937
10:13      GODAVARIB    33.0       59277      low        21.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GODAVARIB/6640897
10:16      RRKABEL      6.0        114825     low        22.89 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RRKABEL/4752897
10:18      PHARMABEES   416.0      4239347    high       17.58 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PHARMABEES/1273089
10:21      ARVSMART     18         98688      high       17.98 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ARVSMART/2676993
10:28      SHILPAMED    28         60022      high       18.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SHILPAMED/4544513
10:32      JISLJALEQS   277.0      5965196    high       6.09  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JISLJALEQS/2661633
10:40      RATNAMANI    4.0        21058      high       11.93 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RATNAMANI/3443457
10:43      ADANIPOWER   70.0       4874342    high       18.23 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADANIPOWER/4451329
10:49      STANLEY      60.0       43497      high       17.5  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STANLEY/6201857
11:03      CYIENTDLM    30         177865     high       11.89 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CYIENTDLM/4399873
11:18      TEMBO        18.0       60786      low        21.96 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TEMBO/838401
11:25      PRECWIRE     28.0       149019     low        23.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
11:27      AWL          53.0       1239765    high       16.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AWL/2076161
11:30      ISGEC        10.0       28744      high       14.81 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ISGEC/852225
12:00      FCL          434.0      240450     high       17.37 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FCL/1586689
12:02      AWFIS        35.0       376202     high       8.57  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AWFIS/6109185
12:23      PREMIERENE   12.0       985256     high       4.35  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PREMIERENE/6412545
12:29      SCHAEFFLER   2.0        59389      low        23.26 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCHAEFFLER/258817
12:37      BIRLACORPN   11.0       147223     high       16.61 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BIRLACORPN/122881
12:40      BUTTERFLY    15.0       37536      high       10.68 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BUTTERFLY/695297
13:03      STOVEKRAFT   19         198149     high       12.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STOVEKRAFT/539393
13:35      CGCL         58         3948868    high       16.88 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CGCL/5204225
13:55      TICL         400.0      156728     high       2.64  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TICL/4992257
