Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-24 13:06:00  ESSARSHPNG   6409       -80353.0  Dynamic   205.0      yes      12.57
2025-10-24 13:10:00  AROGRANITE   5480       -333295.0 Dynamic   216.0      yes      7.82 
2025-10-24 13:11:00  AROGRANITE   7815       -333295.0 Dynamic   309.0      yes      7.49 
2025-10-24 13:24:00  AARTECH      30618      -295167.0 Dynamic   1967.0     yes      0.96 
2025-10-24 13:30:00  ESSARSHPNG   30021      -80353.0  Dynamic   983.0      yes      10.02
2025-10-24 13:34:00  BHAGERIA     3789       -231111.0 Dynamic   889.0      no       16.98
2025-10-24 13:36:00  SCI          682998     540912.0  Dynamic   185229.0   yes      10.62
2025-10-24 13:41:00  ANUHPHR      1693       -49502.0  Dynamic   151.0      yes      12.95
2025-10-24 13:42:00  BHAGERIA     39138      -231111.0 Dynamic   9273.0     no       15.78
2025-10-24 13:42:00  AARTECH      3317       -295167.0 Dynamic   212.0      no       1.47 
2025-10-24 13:42:00  ANUHPHR      1724       -49502.0  Dynamic   153.0      yes      12.87
2025-10-24 13:46:00  SCI          603212     540912.0  Dynamic   163688.0   yes      10.55
2025-10-24 13:51:00  VETO         3564       -196831.0 Dynamic   445.0      yes      13.73
2025-10-24 14:19:00  GODAVARIB    2158       -235206.0 Dynamic   577.0      no       10.34
2025-10-24 14:22:00  ARROWGREEN   3230       -250836.0 Dynamic   2101.0     no       1.32 
2025-10-24 14:29:00  ARROWGREEN   26297      -250836.0 Dynamic   17286.0    yes      0.28 
2025-10-24 14:31:00  GODAVARIB    2386       -235206.0 Dynamic   642.0      no       9.67 
2025-10-24 14:38:00  BHAGERIA     4163       -231111.0 Dynamic   981.0      no       16.42
2025-10-24 14:39:00  BBOX         45781      -61993.0  Dynamic   26061.0    yes      2.71 
2025-10-24 14:42:00  BBOX         25167      -61993.0  Dynamic   14350.0    yes      2.54 
2025-10-24 14:44:00  ESSARSHPNG   15287      -80353.0  Dynamic   491.0      no       12.15
2025-10-24 14:45:00  UTKARSHBNK   6745543    512254.0  Dynamic   147660.0   yes      0.64 
