Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-23 12:58:00  SIKKO        30865      -329178.0 Dynamic   3735.0     no       2.64 
2025-10-23 13:00:00  POKARNA      32072      -58363.0  Dynamic   29230.0    no       6.08 
2025-10-23 13:08:00  SIKKO        8078       -329178.0 Dynamic   989.0      yes      1.45 
2025-10-23 13:18:00  POKARNA      24315      -58363.0  Dynamic   22320.0    yes      5.32 
2025-10-23 13:20:00  IDEA         3596897    1934822.0 Dynamic   33991.0    yes      4.76 
2025-10-23 13:34:00  POKARNA      21629      -58363.0  Dynamic   19661.0    no       6.36 
2025-10-23 13:35:00  GULPOLY      11263      -163313.0 Dynamic   1763.0     no       8.64 
2025-10-23 13:40:00  BHAGERIA     22292      -231111.0 Dynamic   4933.0     no       5.55 
2025-10-23 13:42:00  TATAELXSI    2043       -32365.0  Dynamic   11194.0    yes      7.49 
2025-10-23 13:48:00  MANCREDIT    1255       -223716.0 Dynamic   227.0      no       20.11
2025-10-23 13:50:00  BHAGERIA     7957       -231111.0 Dynamic   1752.0     no       6.07 
2025-10-23 13:50:00  IDEA         12577720   1934822.0 Dynamic   120620.0   yes      3.23 
2025-10-23 13:50:00  POKARNA      32062      -58363.0  Dynamic   29241.0    no       6.01 
2025-10-23 14:03:00  MANGLMCEM    7338       -175701.0 Dynamic   5881.0     no       14.4 
2025-10-23 14:14:00  POKARNA      13971      -58363.0  Dynamic   12628.0    no       6.96 
2025-10-23 14:19:00  TVSELECT     6899       -332389.0 Dynamic   4288.0     yes      12.38
2025-10-23 14:19:00  BHAGERIA     68814      -231111.0 Dynamic   15346.0    yes      4.75 
2025-10-23 14:22:00  DONEAR       5350       -331224.0 Dynamic   556.0      no       5.83 
2025-10-23 14:23:00  DONEAR       11193      -331224.0 Dynamic   1172.0     no       5.07 
2025-10-23 14:35:00  TVSELECT     2837       -332389.0 Dynamic   1767.0     yes      12.13
2025-10-23 14:36:00  POKARNA      5000       -58363.0  Dynamic   4494.0     no       7.55 
2025-10-23 14:37:00  BHAGERIA     57755      -231111.0 Dynamic   12951.0    yes      4.17 
2025-10-23 14:41:00  SCI          910060     540912.0  Dynamic   228425.0   yes      10.74
2025-10-23 14:44:00  LATTEYS      5470       -183318.0 Dynamic   187.0      no       7.97 
2025-10-23 14:47:00  BHAGERIA     9908       -231111.0 Dynamic   2202.0     no       5.1  
2025-10-23 14:48:00  BHAGERIA     39557      -231111.0 Dynamic   8859.0     yes      4.3  
2025-10-23 14:49:00  BHAGERIA     196520     -231111.0 Dynamic   44229.0    no       3.79 
2025-10-23 14:49:00  JUNIPER      2609       -103214.0 Dynamic   722.0      no       10.92
2025-10-23 14:53:00  IDEA         12464096   1934822.0 Dynamic   119281.0   yes      3.45 
