Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-28 09:35:00  BHARATWIRE   218303     30591.0   Dynamic   49579.0    no       9.23 
2025-10-28 09:36:00  PRECWIRE     34958      -18971.0  Dynamic   7668.0     yes      15.27
2025-10-28 09:36:00  ESSARSHPNG   21688      -80353.0  Dynamic   810.0      yes      19.05
2025-10-28 09:37:00  TMB          60243      -206244.0 Dynamic   28947.0    yes      14.2 
2025-10-28 09:37:00  ESSARSHPNG   22007      -80353.0  Dynamic   823.0      yes      18.79
2025-10-28 09:39:00  COASTCORP    23128      -68269.0  Dynamic   967.0      yes      14.86
2025-10-28 09:42:00  BHAGERIA     28431      -231111.0 Dynamic   6656.0     no       19.26
2025-10-28 09:42:00  SPARC        106316     84140.0   Dynamic   15237.0    yes      11.58
2025-10-28 09:43:00  SPARC        197395     84140.0   Dynamic   28301.0    yes      11.54
2025-10-28 09:45:00  INDTERRAIN   6117       -137784.0 Dynamic   251.0      yes      16.26
2025-10-28 09:46:00  HATSUN       28620      -163493.0 Dynamic   31648.0    no       17.19
2025-10-28 09:50:00  TATASTEEL    1340511    1151466.0 Dynamic   241439.0   yes      7.89 
2025-10-28 09:50:00  HATSUN       16976      -163493.0 Dynamic   18716.0    no       17.54
2025-10-28 09:52:00  TMB          4892       -206244.0 Dynamic   2328.0     no       15.33
2025-10-28 09:54:00  PRECWIRE     44876      -18971.0  Dynamic   9850.0     yes      15.2 
2025-10-28 09:55:00  BHAGERIA     19259      -231111.0 Dynamic   4574.0     yes      17.56
2025-10-28 09:57:00  MOTOGENFIN   5581       -198880.0 Dynamic   160.0      no       11.55
2025-10-28 10:01:00  HATSUN       22521      -163493.0 Dynamic   25182.0    no       15.89
2025-10-28 10:01:00  RRKABEL      3528       -80114.0  Dynamic   4781.0     yes      17.52
2025-10-28 10:03:00  HATSUN       93024      -163493.0 Dynamic   108219.0   yes      11.39
2025-10-28 10:04:00  AURIONPRO    5678       -21891.0  Dynamic   6797.0     yes      15.04
2025-10-28 10:05:00  AURIONPRO    11651      -21891.0  Dynamic   13981.0    yes      14.75
2025-10-28 10:07:00  BHARATWIRE   138325     30591.0   Dynamic   30593.0    no       12.17
2025-10-28 10:09:00  KALAMANDIR   1374563    480264.0  Dynamic   303998.0   no       6.29 
2025-10-28 10:10:00  HATSUN       32380      -163493.0 Dynamic   37611.0    no       11.56
2025-10-28 10:14:00  APARINDS     4026       -87603.0  Dynamic   36910.0    yes      17.68
2025-10-28 10:14:00  BHARATWIRE   49581      30591.0   Dynamic   10956.0    no       12.26
2025-10-28 10:14:00  RAJRATAN     2590       -115014.0 Dynamic   1012.0     yes      17.71
2025-10-28 10:15:00  APARINDS     4147       -87603.0  Dynamic   38061.0    yes      17.55
2025-10-28 10:17:00  MUTHOOTCAP   2778       -385887.0 Dynamic   801.0      yes      13.24
2025-10-28 10:18:00  BHARATWIRE   85723      30591.0   Dynamic   19001.0    no       11.92
2025-10-28 10:20:00  SURAJEST     196731     73787.0   Dynamic   62393.0    yes      5.53 
2025-10-28 10:30:00  MANAKCOAT    131856     130452.0  Dynamic   21677.0    no       31.61
2025-10-28 10:30:00  TALBROAUTO   4907       -5178.0   Dynamic   1462.0     yes      16.43
2025-10-28 10:33:00  SAIL         1003673    963664.0  Dynamic   131993.0   yes      8.65 
2025-10-28 10:35:00  FAZE3Q       2490       -24253.0  Dynamic   1285.0     no       14.13
2025-10-28 10:36:00  WSI          17132      -80065.0  Dynamic   1532.0     yes      10.23
2025-10-28 10:36:00  BHARATWIRE   38298      30591.0   Dynamic   8485.0     no       11.97
2025-10-28 10:37:00  WSI          47289      -80065.0  Dynamic   4241.0     no       9.92 
2025-10-28 10:39:00  RRKABEL      9983       -80114.0  Dynamic   13568.0    yes      17.2 
2025-10-28 10:44:00  MMP          4769       -430229.0 Dynamic   1378.0     yes      7.63 
2025-10-28 10:47:00  WSI          11836      -80065.0  Dynamic   1074.0     no       8.68 
2025-10-28 10:48:00  WSI          18853      -80065.0  Dynamic   1716.0     no       8.34 
2025-10-28 10:50:00  ESSARSHPNG   23242      -80353.0  Dynamic   858.0      no       20.34
2025-10-28 10:51:00  PRECWIRE     6706       -18971.0  Dynamic   1472.0     yes      15.19
2025-10-28 10:55:00  DAVANGERE    1197993    1027048.0 Dynamic   4528.0     no       8.73 
2025-10-28 10:57:00  WSI          10134      -80065.0  Dynamic   921.0      no       8.48 
2025-10-28 10:58:00  GREENPLY     4329       -21915.0  Dynamic   1324.0     yes      17.5 
2025-10-28 11:02:00  SPARC        147141     84140.0   Dynamic   21202.0    no       10.98
2025-10-28 11:16:00  ADFFOODS     8328       -61757.0  Dynamic   1857.0     yes      16.83
2025-10-28 11:31:00  SGMART       13144      6551.0    Dynamic   4684.0     yes      17.41
2025-10-28 11:32:00  SAIL         1240459    963664.0  Dynamic   164981.0   yes      7.44 
2025-10-28 11:32:00  SUPRIYA      2347       -13333.0  Dynamic   1776.0     yes      15.92
2025-10-28 11:33:00  INTLCONV     6426       -50677.0  Dynamic   645.0      yes      17.23
2025-10-28 11:34:00  INTLCONV     17811      -50677.0  Dynamic   1790.0     yes      17.17
2025-10-28 11:37:00  INTLCONV     19287      -50677.0  Dynamic   1956.0     yes      16.13
2025-10-28 11:37:00  MOLDTKPAC    6914       -83329.0  Dynamic   5569.0     yes      12.58
2025-10-28 11:42:00  REMSONSIND   55695      33646.0   Dynamic   7710.0     yes      12.37
2025-10-28 11:43:00  WSI          3655       -80065.0  Dynamic   330.0      no       9.28 
2025-10-28 11:43:00  AGIIL        4419       -103061.0 Dynamic   1183.0     yes      18.15
2025-10-28 11:47:00  BHARATWIRE   52548      30591.0   Dynamic   11428.0    no       14.07
2025-10-28 11:48:00  SAMPANN      6599       -85965.0  Dynamic   237.0      no       21.25
2025-10-28 12:02:00  IDBI         1823250    898958.0  Dynamic   183893.0   yes      13.94
2025-10-28 12:13:00  HATSUN       6335       -163493.0 Dynamic   7228.0     no       13.57
2025-10-28 12:14:00  HATSUN       32745      -163493.0 Dynamic   37734.0    no       12.45
2025-10-28 12:24:00  REMSONSIND   40076      33646.0   Dynamic   5715.0     yes      9.09 
2025-10-28 12:24:00  SUZLON       2456912    1402888.0 Dynamic   136850.0   yes      6.07 
2025-10-28 12:26:00  IDBI         954062     898958.0  Dynamic   98068.0    yes      11.8 
2025-10-28 12:28:00  BHARATWIRE   31550      30591.0   Dynamic   6875.0     no       13.84
2025-10-28 12:31:00  HATSUN       7407       -163493.0 Dynamic   8459.0     no       13.47
2025-10-28 12:32:00  PRECWIRE     14950      -18971.0  Dynamic   3300.0     yes      14.54
2025-10-28 12:37:00  SANDHAR      4091       -123326.0 Dynamic   2250.0     yes      16.56
2025-10-28 12:38:00  SANDHAR      10763      -123326.0 Dynamic   5930.0     yes      16.32
2025-10-28 12:40:00  PRECWIRE     72894      -18971.0  Dynamic   16481.0    yes      11.83
2025-10-28 12:41:00  TTKPRESTIG   55105      -205703.0 Dynamic   39444.0    no       8.45 
2025-10-28 12:42:00  HATSUN       12956      -163493.0 Dynamic   14864.0    no       12.95
2025-10-28 12:43:00  BHAGERIA     3191       -231111.0 Dynamic   699.0      no       27.49
2025-10-28 12:51:00  PRECWIRE     24459      -18971.0  Dynamic   5520.0     yes      12.03
2025-10-28 12:52:00  PRECWIRE     32129      -18971.0  Dynamic   7268.0     yes      11.78
2025-10-28 12:53:00  PRECWIRE     34161      -18971.0  Dynamic   7741.0     yes      11.58
2025-10-28 12:55:00  SAMPANN      20728      -85965.0  Dynamic   769.0      yes      17.36
2025-10-28 12:56:00  TTKPRESTIG   54139      -205703.0 Dynamic   39161.0    no       7.32 
2025-10-28 12:57:00  TTKPRESTIG   121949     -205703.0 Dynamic   89663.0    yes      5.58 
2025-10-28 12:58:00  TTKPRESTIG   194220     -205703.0 Dynamic   146374.0   no       3.01 
2025-10-28 13:02:00  TTKPRESTIG   47967      -205703.0 Dynamic   36249.0    no       2.73 
2025-10-28 13:06:00  PRECWIRE     44686      -18971.0  Dynamic   10189.0    yes      10.89
2025-10-28 13:10:00  PRECWIRE     70805      -18971.0  Dynamic   16250.0    yes      10.17
2025-10-28 13:17:00  TPLPLASTEH   4193       -391551.0 Dynamic   308.0      yes      11.31
2025-10-28 13:36:00  PRECWIRE     29322      -18971.0  Dynamic   6727.0     yes      10.22
2025-10-28 13:37:00  PRECWIRE     103278     -18971.0  Dynamic   23839.0    yes      9.54 
2025-10-28 13:37:00  RAMCOSYS     11692      -305739.0 Dynamic   7358.0     yes      2.03 
2025-10-28 13:38:00  PRECWIRE     129223     -18971.0  Dynamic   29902.0    yes      9.27 
2025-10-28 13:39:00  IDEA         3273183    1934822.0 Dynamic   31259.0    no       14.76
2025-10-28 13:43:00  PRECWIRE     188573     -18971.0  Dynamic   44311.0    yes      7.6  
2025-10-28 13:46:00  BHARATWIRE   51894      30591.0   Dynamic   11530.0    no       11.66
2025-10-28 13:53:00  RRKABEL      12351      -80114.0  Dynamic   17009.0    yes      15.66
2025-10-28 13:57:00  DREDGECORP   6227       -391521.0 Dynamic   4042.0     yes      14.57
