Time       Symbol       Volume     VolCutoff  Turnover     %UC                              Link 
13:09      TEMBO        25726      -229310.0  17900.0    0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TEMBO/838401
13:10      TMB          4198       -206244.0  2137.0     16.76 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TMB/2801921
13:11      THANGAMAYL   10424      -322406.0  34780.0    1.58  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/THANGAMAYL/4638209
13:12      THANGAMAYL   12310      -322406.0  41108.0    1.49  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/THANGAMAYL/4638209
13:16      BBOX         18400      -61993.0   9792.0     6.06  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BBOX/879361
13:25      TATAINVEST   27810      -123105.0  21810.0    17.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
13:27      ICICIB22     216834     134376.0   25001.0    20.33 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ICICIB22/133633
13:28      ORCHPHARMA   6976       -185626.0  5895.0     17.82 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ORCHPHARMA/237057
13:32      LTF          1798882    892025.0   544522.0   0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LTF/6386689
13:33      SUZLON       1406391    1402888.0  81093.0    13.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SUZLON/3076609
13:33      ABCAPITAL    1481091    813282.0   502608.0   6.01  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ABCAPITAL/5533185
13:34      UTKARSHBNK   662451     512254.0   11222.0    21.84 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTKARSHBNK/4443649
13:34      ABCAPITAL    1979048    813282.0   673272.0   5.75  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ABCAPITAL/5533185
13:35      UFO          12988      5391.0     1134.0     10.32 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UFO/2313985
13:37      TATAINVEST   3899       -123105.0  3070.0     16.76 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
13:39      UTKARSHBNK   990654     512254.0   16910.0    20.91 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTKARSHBNK/4443649
13:39      BLSE         1754       -184858.0  358.0      15.95 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLSE/5776897
13:50      TATAINVEST   9589       -123105.0  7544.0     16.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
14:03      UTKARSHBNK   594793     512254.0   10171.0    20.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTKARSHBNK/4443649
14:03      ADFFOODS     10694      -61757.0   2481.0     16.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADFFOODS/5058817
