Time       Symbol       Volume     VolCutoff  Turnover     %UC                              Link 
10:36      SILLYMONKS   19668      -357196.0  492.0      13.8  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SILLYMONKS/4888833
10:37      IDEA         3358084    1934822.0  31230.0    11.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
10:44      RPOWER       1711093    1067164.0  69898.0    19.61 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RPOWER/3906305
10:44      RAJRATAN     10146      -115014.0  4571.0     19.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAJRATAN/4854273
10:44      SILLYMONKS   11248      -357196.0  295.0      8.63  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SILLYMONKS/4888833
10:45      RPOWER       1762471    1067164.0  72473.0    18.82 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RPOWER/3906305
10:50      SILLYMONKS   5209       -357196.0  137.0      8.22  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SILLYMONKS/4888833
10:54      REDINGTON    873844     850455.0   245375.0   6.94  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/REDINGTON/3649281
10:59      PRIVISCL     3076       -65338.0   10046.0    9.64  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRIVISCL/2259201
11:01      NUVAMA       4567       -43851.0   33867.0    6.03  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NUVAMA/4792577
11:02      FDC          10765      -141167.0  4464.0     29.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FDC/1253889
11:12      UFO          13432      5391.0     1119.0     9.17  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UFO/2313985
11:12      JINDRILL     3337       -83171.0   1968.0     18.89 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDRILL/3552001
11:18      ADFFOODS     10691      -61757.0   2382.0     18.6  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADFFOODS/5058817
11:19      ADFFOODS     13425      -61757.0   3034.0     16.94 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADFFOODS/5058817
11:54      BAJAJHLDNG   9209       -237828.0  120610.0   10.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BAJAJHLDNG/78081
11:57      IDEA         1942890    1934822.0  18166.0    10.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
11:57      GSLSU        54263      -97649.0   6729.0     17.51 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GSLSU/3737345
11:59      IDEA         5260570    1934822.0  49292.0    10.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
12:08      RAMCOSYS     4397       -305739.0  2901.0     0.99  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAMCOSYS/2009857
12:08      GSLSU        38262      -97649.0   4898.0     13.84 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GSLSU/3737345
12:29      SILLYMONKS   7982       -357196.0  222.0      2.52  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SILLYMONKS/4888833
12:34      ANDHRSUGAR   126344     71828.0    10647.0    9.32  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANDHRSUGAR/34817
12:34      IDEA         3565171    1934822.0  33406.0    10.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
12:38      SYMPHONY     6466       -259355.0  5735.0     26.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SYMPHONY/6192641
12:39      SYMPHONY     17198      -259355.0  15461.0    25.17 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SYMPHONY/6192641
12:40      SYMPHONY     20687      -259355.0  18627.0    24.98 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SYMPHONY/6192641
12:45      SYMPHONY     9559       -259355.0  8678.0     23.96 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SYMPHONY/6192641
12:51      BANDHANBNK   1046521    794033.0   158987.0   13.07 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BANDHANBNK/579329
12:51      SIS          2025       -169729.0  692.0      16.26 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SIS/5504257
13:02      BAJAJHLDNG   5920       -237828.0  77611.0    10.67 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BAJAJHLDNG/78081
13:21      IGARASHI     8634       -119895.0  4429.0     15.6  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IGARASHI/162305
13:21      ACLGATI      3000       -27862.0   197.0      21.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ACLGATI/3504129
13:22      IGARASHI     24798      -119895.0  13051.0    12.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IGARASHI/162305
13:29      LGHL         4217       -206300.0  1076.0     5.41  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LGHL/5088257
13:42      SANATHAN     4498       -89262.0   2177.0     8.55  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANATHAN/7374081
14:00      KSCL         8958       -41578.0   9195.0     20.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KSCL/3832833
14:14      ORCHPHARMA   10143      -185626.0  8492.0     13.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ORCHPHARMA/237057
14:16      NDRAUTO      3845       -267909.0  3980.0     12.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NDRAUTO/5697281
14:24      VSTTILLERS   6817       -348757.0  38857.0    28.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/VSTTILLERS/6218753
14:52      IGARASHI     3199       -119895.0  1641.0     15.58 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IGARASHI/162305
15:05      PRIVISCL     25076      -65338.0   82971.0    8.22  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRIVISCL/2259201
15:10      EXXARO       282244     280440.0   2772.0     2.14  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/EXXARO/1370113
15:10      NAVINFLUOR   6273       -89828.0   38190.0    19.35 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NAVINFLUOR/3756033
15:14      JKLAKSHMI    36139      -6309.0    31389.0    17.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JKLAKSHMI/3453697
