Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-29 12:14:00  RPOWER       1558486    1067164.0 Dynamic   74168.0    yes      10.13
2025-10-29 12:15:00  ZIMLAB       19430      -27506.0  Dynamic   1582.0     yes      1.56 
2025-10-29 12:16:00  ZIMLAB       24352      -27506.0  Dynamic   1997.0     yes      0.87 
2025-10-29 12:18:00  CEATLTD      1669       -32407.0  Dynamic   6657.0     no       22.72
2025-10-29 12:22:00  SAMPANN      22255      -85965.0  Dynamic   918.0      yes      9.6  
2025-10-29 12:25:00  TARACHAND    10417      -31357.0  Dynamic   930.0      yes      15.81
2025-10-29 12:34:00  ESSARSHPNG   28855      -80353.0  Dynamic   1079.0     no       16.95
2025-10-29 12:35:00  ESSARSHPNG   28891      -80353.0  Dynamic   1083.0     no       16.7 
2025-10-29 12:36:00  DREDGECORP   44097      -391521.0 Dynamic   31838.0    no       7.8  
2025-10-29 12:37:00  DREDGECORP   44223      -391521.0 Dynamic   32128.0    no       7.13 
2025-10-29 12:39:00  ABREL        11805      -63635.0  Dynamic   21072.0    yes      13.92
2025-10-29 12:41:00  MANCREDIT    1665       -223716.0 Dynamic   307.0      yes      19.2 
2025-10-29 12:41:00  ESSARSHPNG   45249      -80353.0  Dynamic   1711.0     yes      15.68
2025-10-29 12:42:00  ESSARSHPNG   88433      -80353.0  Dynamic   3402.0     yes      13.7 
2025-10-29 12:43:00  ESSARSHPNG   97468      -80353.0  Dynamic   3813.0     yes      11.81
2025-10-29 12:44:00  WALCHANNAG   11671      -78544.0  Dynamic   2101.0     no       2.37 
2025-10-29 12:44:00  ESSARSHPNG   196691     -80353.0  Dynamic   7834.0     no       9.82 
2025-10-29 12:46:00  DREDGECORP   78445      -391521.0 Dynamic   57657.0    yes      5.89 
2025-10-29 13:12:00  DREDGECORP   8637       -391521.0 Dynamic   6285.0     no       6.96 
2025-10-29 13:16:00  BASML        11258      -30521.0  Dynamic   318.0      yes      12.85
2025-10-29 13:20:00  UTKARSHBNK   820128     512254.0  Dynamic   17223.0    yes      11.29
2025-10-29 13:21:00  VBL          1298710    869365.0  Dynamic   648056.0   yes      0.11 
2025-10-29 13:22:00  TARACHAND    21421      -31357.0  Dynamic   1971.0     yes      12.34
2025-10-29 13:29:00  TARACHAND    13264      -31357.0  Dynamic   1220.0     yes      12.39
2025-10-29 13:29:00  THOMASCOTT   3781       -419179.0 Dynamic   1528.0     yes      7.66 
2025-10-29 13:35:00  ABREL        5382       -63635.0  Dynamic   9670.0     yes      13.17
2025-10-29 13:37:00  ABREL        16042      -63635.0  Dynamic   28993.0    yes      12.52
2025-10-29 13:38:00  DREDGECORP   3367       -391521.0 Dynamic   2446.0     no       7.13 
2025-10-29 13:39:00  DREDGECORP   4915       -391521.0 Dynamic   3573.0     no       7.06 
2025-10-29 13:40:00  ESSARSHPNG   7146       -80353.0  Dynamic   291.0      no       7.34 
2025-10-29 13:41:00  TARACHAND    41795      -31357.0  Dynamic   3947.0     no       9.45 
2025-10-29 13:49:00  DREDGECORP   19930      -391521.0 Dynamic   14545.0    no       6.65 
2025-10-29 14:01:00  RRKABEL      2531       -80114.0  Dynamic   3600.0     yes      18.45
2025-10-29 14:03:00  DREDGECORP   4355       -391521.0 Dynamic   3150.0     no       7.6  
2025-10-29 14:04:00  APARINDS     6380       -87603.0  Dynamic   59079.0    no       18.02
2025-10-29 14:05:00  VOLTAMP      2665       -211833.0 Dynamic   19193.0    yes      18.32
2025-10-29 14:07:00  VOLTAMP      3952       -211833.0 Dynamic   28802.0    yes      16.93
2025-10-29 14:08:00  KHAICHEM     267240     152745.0  Dynamic   34279.0    no       19.15
2025-10-29 14:08:00  APARINDS     20230      -87603.0  Dynamic   192549.0   yes      14.82
2025-10-29 14:09:00  KHAICHEM     393821     152745.0  Dynamic   51862.0    yes      16.06
2025-10-29 14:12:00  PDSL         8353       -66008.0  Dynamic   2915.0     yes      13.4 
2025-10-29 14:12:00  ESSARSHPNG   18664      -80353.0  Dynamic   754.0      no       8.32 
2025-10-29 14:19:00  WALCHANNAG   1824       -78544.0  Dynamic   328.0      no       2.6  
2025-10-29 14:21:00  SAMPANN      7841       -85965.0  Dynamic   324.0      no       9.39 
2025-10-29 14:30:00  SAIL         1029387    963664.0  Dynamic   146111.0   no       2.42 
2025-10-29 14:39:00  ABREL        5642       -63635.0  Dynamic   10201.0    no       12.47
2025-10-29 14:39:00  HEIDELBERG   86526      49203.0   Dynamic   17853.0    yes      13.12
2025-10-29 14:40:00  ABREL        6324       -63635.0  Dynamic   11449.0    no       12.32
2025-10-29 14:42:00  ABREL        8149       -63635.0  Dynamic   14834.0    yes      11.71
2025-10-29 14:47:00  ABREL        22729      -63635.0  Dynamic   41615.0    yes      11.07
2025-10-29 14:49:00  KERNEX       5154       -216550.0 Dynamic   6631.0     yes      6.72 
2025-10-29 14:51:00  PRECWIRE     22769      -18971.0  Dynamic   5121.0     no       18.43
2025-10-29 14:51:00  KERNEX       7403       -216550.0 Dynamic   9623.0     yes      5.62 
2025-10-29 14:55:00  SUPREME      2340       -83934.0  Dynamic   199.0      yes      20.02
2025-10-29 14:56:00  DREDGECORP   44381      -391521.0 Dynamic   32884.0    yes      5.04 
2025-10-29 14:57:00  DREDGECORP   94582      -391521.0 Dynamic   70558.0    yes      4.33 
2025-10-29 14:58:00  NUVAMA       5273       -43851.0  Dynamic   38757.0    yes      11.38
2025-10-29 15:04:00  VEDL         1151116    910380.0  Dynamic   601573.0   yes      5.75 
2025-10-29 15:05:00  DREDGECORP   17489      -391521.0 Dynamic   13044.0    no       4.35 
2025-10-29 15:06:00  DREDGECORP   102330     -391521.0 Dynamic   77602.0    yes      2.63 
2025-10-29 15:13:00  PRECWIRE     4449       -18971.0  Dynamic   999.0      no       18.59
2025-10-29 15:14:00  BANKNIFTY1   2565       -208553.0 Dynamic   1547.0     yes      19.6 
