Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
12:33      V2RETAIL     49.0       86322      low        22.49 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/V2RETAIL/3780097
12:41      RRKABEL      6          114825     high       17.95 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RRKABEL/4752897
12:43      RPSGVENT     11.0       49829      high       5.71  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RPSGVENT/2078465
12:51      SUNPHARMA    5.0        2444900    high       9.48  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SUNPHARMA/857857
12:52      IOB          277.0      5805869    high       16.04 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IOB/2393089
12:57      GRANULES     13.0       1847708    high       17.65 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GRANULES/3039233
13:08      SSWL         45.0       262015     high       13.56 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SSWL/3028225
13:18      BANSALWIRE   31.0       87479      high       6.84  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BANSALWIRE/6242817
13:29      CONFIPET     188.0      457415     low        21.57 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CONFIPET/2620929
13:31      MOREALTY     121.0      332373     high       17.34 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MOREALTY/5935105
13:32      NLCINDIA     30.0       1946336    high       16.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NLCINDIA/2197761
13:33      SMCGLOBAL    142.0      76429      high       14.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SMCGLOBAL/593921
13:37      VEDL         12.0       7832775    high       5.9   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/VEDL/784129
13:43      SATIN        55.0       168262     high       14.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SATIN/2675969
13:44      BHARTIHEXA   6.0        205971     high       18.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BHARTIHEXA/6013185
13:53      INDOTHAI     33.0       349096     high       9.19  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INDOTHAI/6555649
13:59      STLTECH      34.0       2188258    high       2.58  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STLTECH/2383105
14:09      HCC          454.0      3867847    low        21.57 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HCC/352001
