Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-13 14:04:00  AURIONPRO    10423      -21891.0  Dynamic   12349.0    yes      13.01
2025-10-13 14:10:00  ORIENTTECH   106240     84718.0   Dynamic   49492.0    yes      6.51 
2025-10-13 14:12:00  SUPRIYA      2943       -13333.0  Dynamic   2131.0     yes      19.68
2025-10-13 14:13:00  SUPRIYA      5679       -13333.0  Dynamic   4123.0     yes      19.35
2025-10-13 14:14:00  MUNJALSHOW   2078       -251844.0 Dynamic   258.0      no       33.82
2025-10-13 14:15:00  MUNJALSHOW   4771       -251844.0 Dynamic   594.0      no       33.57
2025-10-13 14:15:00  MANAKCOAT    146656     130452.0  Dynamic   23901.0    no       7.19 
2025-10-13 14:16:00  AURIONPRO    11265      -21891.0  Dynamic   13565.0    yes      11.19
2025-10-13 14:17:00  GMMPFAUDLR   2045       -252708.0 Dynamic   2203.0     yes      17.96
2025-10-13 14:17:00  LALPATHLAB   2958       -53436.0  Dynamic   9519.0     yes      15.48
2025-10-13 14:18:00  TATAINVEST   15119      -123105.0 Dynamic   150132.0   yes      12.33
2025-10-13 14:25:00  BBOX         6012       -61993.0  Dynamic   3407.0     no       6.6  
2025-10-13 14:26:00  BBOX         18100      -61993.0  Dynamic   10299.0    yes      6.18 
2025-10-13 14:27:00  KECL         34792      -67779.0  Dynamic   4391.0     no       10.41
2025-10-13 14:29:00  BBOX         22685      -61993.0  Dynamic   12946.0    yes      5.86 
2025-10-13 14:30:00  CHEMCON      7701       2240.0    Dynamic   2112.0     yes      15.6 
2025-10-13 14:34:00  TATAINVEST   13559      -123105.0 Dynamic   135251.0   yes      11.82
2025-10-13 14:39:00  ORIENTTECH   131506     84718.0   Dynamic   63590.0    yes      2.62 
2025-10-13 14:41:00  CHEMCON      36298      2240.0    Dynamic   10131.0    yes      13.62
2025-10-13 14:47:00  BBOX         10942      -61993.0  Dynamic   6261.0     yes      5.58 
2025-10-13 14:51:00  ONESOURCE    1646       -29332.0  Dynamic   3075.0     yes      20.17
